dates,IC,pvalues,显著性
20061124,0.06035124663662768,0.06596293431358491,不显著
20061127,0.05114608846498363,0.11671338962843958,不显著
20061128,-0.04764026923446767,0.1537411832384418,不显著
20061129,0.07364817083254287,0.023642788696952768,正显著
20061130,-0.005295743424125092,0.8719394806144819,不显著
20061201,0.0060669273506488665,0.8523979765249965,不显著
20061204,0.01706673762746635,0.6111229319778617,不显著
20061205,-0.03770070487299651,0.25616512116809353,不显著
20061206,0.042869469147700394,0.1874697037135643,不显著
20061207,-0.026753591953678352,0.423022191200767,不显著
20061208,-0.022886333433217474,0.4810792876852582,不显著
20061211,-0.0013513179639672002,0.9666291534977782,不显著
20061212,0.0010362230642401715,0.9752900819219493,不显著
20061213,-0.04047523679136832,0.22536286898527805,不显著
20061214,-0.02359197905759344,0.48234935121267397,不显著
20061215,0.02304569449427052,0.49377367473848865,不显著
20061218,-0.007617312962189325,0.8221766546724298,不显著
20061219,0.02292179147226992,0.49294046904493616,不显著
20061220,-0.0009145867201568653,0.9779110118038961,不显著
20061221,-0.019052536578276668,0.5775334741050326,不显著
20061222,-0.010068442734663988,0.7685084160975129,不显著
20061225,-0.012801061789781205,0.6970987395654804,不显著
20061226,0.04764079657280561,0.15936463370058457,不显著
20061227,-0.051563269886673965,0.12596790291433207,不显著
20061228,-0.04622305309815007,0.17844317567047394,不显著
20061229,-0.03223383360552079,0.33815540084769247,不显著
20070104,-0.011276132801636973,0.7380628216089933,不显著
20070105,0.011042305974153954,0.7381515015606523,不显著
20070108,-0.0003860102636021667,0.990686327679478,不显著
20070109,-0.019318770059313865,0.5715526307069274,不显著
20070110,-0.009029358893499194,0.7853819502041037,不显著
20070111,0.030988190493616424,0.35203791764040204,不显著
20070112,0.01089864545496446,0.7432109038375265,不显著
20070115,-0.027916007801997912,0.3809842639815232,不显著
20070116,-0.003491095975917256,0.9154639997263971,不显著
20070117,0.008632793157524778,0.7961442420582234,不显著
20070118,0.06130079360632722,0.06251682896027087,不显著
20070119,0.051018345770853825,0.12807634559565442,不显著
20070122,-0.034738597226911146,0.2975955201895289,不显著
20070123,-0.013122250634482647,0.6930883034629505,不显著
20070124,-0.01537245055581785,0.6510710658669416,不显著
20070125,-0.04416949361127768,0.1902631298355403,不显著
20070126,0.028796499471262036,0.393276237421167,不显著
20070129,-0.06408570739150592,0.05810313204392266,不显著
20070130,-0.004579957600639861,0.8915935022768726,不显著
20070131,-0.06655356104232786,0.047782796495531174,负显著
20070201,-0.027411240293547946,0.41249188883930055,不显著
20070202,0.015524229198549842,0.6491883665831868,不显著
20070205,0.007558931876721332,0.8224239679333979,不显著
20070206,0.044507679991966614,0.1773954845501928,不显著
20070207,0.005935639380388805,0.8580086241615594,不显著
20070208,-0.008883561004050865,0.7892187770057968,不显著
20070209,0.006300172722210907,0.8513686272236267,不显著
20070212,-0.02808213706815511,0.4003533611429527,不显著
20070213,-0.019623141910426113,0.5565774575272875,不显著
20070214,-0.0010726020665601608,0.9742944260835424,不显著
20070215,-0.00981898853278994,0.7634360833073404,不显著
20070216,-0.03874824081854456,0.2328001805541328,不显著
20070226,-0.041980685877990524,0.19917744346527397,不显著
20070227,-0.10990584614830534,0.0008625190058394815,负显著
20070228,-0.17492717287801957,4.1063591599336355e-08,负显著
20070301,0.03492451240154041,0.286833781972175,不显著
20070302,-0.008281858151392173,0.8026606838061974,不显著
20070305,0.1090358908250677,0.0008444918870288215,正显著
20070306,-0.007897904734352701,0.8103191586873243,不显著
20070307,-0.0243338114621454,0.45881862477915636,不显著
20070308,-0.017590625760772135,0.5825031820307135,不显著
