,return,value
20100812,-0.0013870349157171329,12.81047297456085
20100813,0.004130510725406034,12.863386770579798
20100816,0.002661958721661282,12.897628575183843
20100817,0.0017354897038429282,12.920012276780064
20100818,-0.0032587239045398977,12.877909523926773
20100819,0.004019665027780753,12.929674406471028
20100820,-0.0037793597436659374,12.880808515520503
20100823,-0.0018773257912591285,12.856627041482046
20100824,0.009287012513811128,12.976026697701693
20100825,-0.008170176474732135,12.870010269640634
20100826,0.0017908493112921637,12.893058518668342
20100827,0.006074122533360021,12.971372535940516
20100830,-0.0014115478832083597,12.9530628224951
20100831,-0.010562856989988472,12.816241472318747
20100901,-0.0003858077547036374,12.811296866972572
20100902,-0.0006293329608334161,12.803234295583165
20100903,0.0036755953516469236,12.850293804046057
20100906,0.0186679074958526,13.090181900074517
20100907,-0.0002263146324979785,13.08721940036847
20100908,-0.00400943843018043,13.03474699996043
20100909,-0.005232608122395793,12.966541276935063
20100910,0.002351851027131594,12.997036650355568
20100913,0.0027141037728711966,13.032311956564445
20100914,0.0016013844038083105,13.053181697677251
20100915,0.0029726162687042645,13.09198379795012
20100916,-0.008219754760327456,12.98437090180479
20100917,0.0026304843296786062,13.01852608599272
20100920,0.0013279988128136588,13.035814673179502
20100921,0.0030958654149181525,13.076171800981482
20100927,-2.6162866447455163e-05,13.07582969084501
20100928,-0.010181369575023453,12.942699836262452
20100929,-0.001449860047222959,12.923934732866657
20100930,0.005258129577004524,12.991890456336819
20101008,0.0069546440430809965,13.082244429907343
20101011,0.008361331303497123,13.191629409779129
20101012,-0.0014565419846118144,13.172415247698346
20101013,0.0022602260630209163,13.202187883954128
20101014,0.0034543823616235494,13.247793288915299
20101015,0.011911869792133848,13.405599277605962
20101018,0.019362424081465556,13.665164175885158
20101019,0.004492762063661038,13.726558507088274
20101020,0.00032967689280052545,13.731083836245736
20101021,0.007613724587709542,13.83562852686566
20101022,0.00400628684151687,13.891058023376958
20101025,0.00675335425649649,13.984869259206372
20101026,-0.0030286115734165183,13.942514522315223
20101027,0.009044723872640466,14.068620716259845
20101028,-0.001556954564474169,14.04671651301981
20101029,-0.0013285183228571255,14.028055192756284
20101101,-0.006748710930355457,13.9333839033453
20101102,0.0026621246542327384,13.970476308151284
20101103,0.0058623954147291185,14.052376764401773
20101104,-0.012647629478149708,13.87464750979826
20101105,-0.0027532276873612933,13.836447446121905
